Character;EXT;NEU;AGR;CON;OPN;Cosine;Sentence
mcgonagall;1;1;1;0;1;0.5; sherbet lemon. 
mcgonagall;1;1;0;0;1;0.5773502691896258; this match has been canceled. 
mcgonagall;1;1;1;0;1;0.5; silence, wood. you and your teammates will go to gryffindor tower. now. 
mcgonagall;1;1;1;0;1;0.5; potter, you and i will find mr. weasley. 
mcgonagall;1;1;1;0;1;0.5; there's something the both of you have to see. 
mcgonagall;1;1;0;1;1;0.5; i warn you. 
mcgonagall;1;1;0;0;1;0.5773502691896258; this could be a wee bit of a shock. 
mcgonagall;1;1;1;0;1;0.5; she was found near the library along with this. 
mcgonagall;1;1;0;0;1;0.5773502691896258; does it mean anything to either of you? 
mcgonagall;1;1;1;0;1;0.5; could i have your attention, please? 
mcgonagall;1;1;0;0;1;0.5773502691896258; because of recent events, these new rules will be put into effect immediately: 
mcgonagall;1;1;0;1;1;0.5;" all students will return to their house common rooms by 6:00 every evening.
 "
mcgonagall;1;1;0;1;1;0.5; all students will be escorted to each lesson by a teacher. 
mcgonagall;1;1;0;1;1;0.5; no exceptions. 
mcgonagall;1;1;0;0;1;0.5773502691896258; i should tell you this: 
mcgonagall;1;1;0;0;1;0.5773502691896258; unless the culprit behind these attacks is caught it is likely the school will be closed. 
mcgonagall;1;1;0;1;1;0.5; all students are to return to their house dormitories at once. 
mcgonagall;1;1;1;1;1;0.4472135954999579; all teachers to the second-floor corridor immediately. 
mcgonagall;1;1;0;0;1;0.5773502691896258; as you can see, the heir of slytherin has left another message. 
mcgonagall;1;1;1;0;1;0.5; our worst fear has been realized. 
mcgonagall;1;1;1;0;1;0.5; a student has been taken by the monster into the chamber itself. 
mcgonagall;1;1;0;1;1;0.5; the students must be sent home. 
mcgonagall;0;1;1;0;1;0.5773502691896258; i'm afraid this is the end of hogwarts. 
mcgonagall;1;1;0;0;1;0.5773502691896258; that's settled.  
mcgonagall;1;1;1;0;1;0.5; we'll leave you to deal with the monster, gilderoy. 
mcgonagall;1;1;1;0;1;0.5; your skills, after all, are legend. 
mcgonagall;1;1;0;0;1;0.5773502691896258; ginny weasley. 
mcgonagall;1;1;1;0;1;0.5; could i have your attention, please? 
mcgonagall;1;1;0;0;1;0.5773502691896258; remember, these visits to hogsmeade village are a privilege. 
mcgonagall;1;1;0;1;1;0.5; should your behavior reflect poorly on the school that privilege shall not be extended again. 
mcgonagall;1;1;0;0;1;0.5773502691896258; no permission form signed, no visiting the village. 
mcgonagall;1;1;0;0;1;0.5773502691896258; that's the rule, potter. 
mcgonagall;0;1;1;0;1;0.5773502691896258; i can't. only a parent or a guardian can sign. 
mcgonagall;1;1;0;0;1;0.5773502691896258; since i am neither, it would be inappropriate. 
mcgonagall;1;1;1;0;1;0.5; i'm sorry, potter. 
mcgonagall;1;1;1;0;1;0.5; that's my final word. 
mcgonagall;1;1;0;0;1;0.5773502691896258; cornelius! 
mcgonagall;1;1;0;0;1;0.5773502691896258; professor dumbledore doesn't want dementors around the place. 
mcgonagall;1;1;1;0;1;0.5; years ago, when harry potter's parents realized they were marked for death... 
mcgonagall;1;1;0;0;1;0.5773502691896258; remember? they hid. 
mcgonagall;0;1;0;1;1;0.5773502691896258; few knew where they were. 
mcgonagall;1;1;1;0;1;0.5; one who did was sirius black. 
mcgonagall;1;1;1;0;1;0.5; and he told you-know-who. 
mcgonagall;1;1;0;0;1;0.5773502691896258; little lump of a boy. 
mcgonagall;1;1;0;1;1;0.5; always trailing after black. 
mcgonagall;0;1;0;0;1;0.7071067811865475; peter tried to warn the potters and might have, had he not run into an old friend, sirius black. 
mcgonagall;0;1;0;0;1;0.7071067811865475; yes, sirius black may not have put his hands to the potters but he's the reason they're dead. 
mcgonagall;1;1;1;0;1;0.5; this: sirius black was and remains to this day harry potter's godfather! 
mcgonagall;1;1;0;0;1;0.5773502691896258; little lump of a boy. 
mcgonagall;1;1;0;1;1;0.5; always trailing after sirius black.
hagrid;1;1;0;0;1;0.5773502691896258;professor dumbledore, sir. 
hagrid;1;1;1;1;1;0.4472135954999579; professor mcgonagall. 
hagrid;1;1;0;0;1;0.5773502691896258; no, sir. 
hagrid;1;1;0;0;1;0.5773502691896258; little tyke fell asleep just as we were flying over bristol. 
hagrid;1;1;0;0;1;0.5773502691896258; try not to wake him. 
hagrid;1;1;1;0;1;0.5; there you go. 
hagrid;1;1;1;0;1;0.5; sorry about that. 
hagrid;0;1;0;0;1;0.7071067811865475; dry up, dursley, you great prune. 
hagrid;1;1;1;1;0;0.0; mind, i haven't seen you since you was a baby, harry. 
hagrid;1;1;1;0;1;0.5; but you're a bit more along than i would have expected. 
hagrid;1;1;1;0;1;0.5; particularly 'round the middle. 
hagrid;1;1;1;0;1;0.5; well, of course you are. 
hagrid;1;1;0;0;1;0.5773502691896258; got something for you. 
hagrid;1;1;0;1;1;0.5; afraid i might have sat on it at somepoint, but i imagine it'll taste fine just the same. 
hagrid;1;1;1;0;1;0.5; baked it myself, words and all. 
hagrid;1;0;0;0;1;0.7071067811865475; it's not every day that your young man turns 11, now is it? 
hagrid;1;1;1;1;1;0.4472135954999579; rubeus hagrid, keeper of keys and grounds at hogwarts. 
hagrid;1;1;1;0;1;0.5; of course, you know all about hogwarts. 
hagrid;1;1;1;1;1;0.4472135954999579; no? blimey, harry, didn't you ever wonder where your mum and dad learned it all? 
hagrid;1;1;1;0;1;0.5; you're a wizard, harry. 
hagrid;1;1;0;0;1;0.5773502691896258; a wizard. 
hagrid;1;1;1;0;1;0.5; and a thumping good one, i'd wager, once you're trained up little. 
hagrid;1;1;1;1;1;0.4472135954999579; well, just harry, did you ever make anything happen? 
hagrid;1;1;0;1;1;0.5; anything you couldn't explain, when you were angry or scared? 
hagrid;1;1;0;0;1;0.5773502691896258; a car crash?  
hagrid;1;1;0;0;1;0.5773502691896258; a car crash killed lily and james potter? 
hagrid;1;1;0;0;1;0.5773502691896258; it's an outrage! 
hagrid;1;1;1;0;1;0.5; it's a scandal! 
hagrid;1;1;0;0;1;0.5773502691896258; oh, and i suppose a great muggle like yourself's going to stop him, are you? 
hagrid;1;1;0;0;1;0.5773502691896258; non-magic folk. 
hagrid;0;1;1;0;1;0.5773502691896258; this boy's had his name down ever since he were born. 
hagrid;0;1;1;0;1;0.5773502691896258; he's going to the finest school of witchcraft and wizardry in the world and... 
hagrid;1;1;0;0;1;0.5773502691896258; he'll be under the finest headmaster that hogwarts has ever seen, albus dumbledore. 
hagrid;1;1;0;0;1;0.5773502691896258; never insult albus dumbledore in front of me. 
hagrid;1;1;1;1;1;0.4472135954999579; oh, um, i'd appreciate it if you didn't tell anyone at hogwarts about that. 
hagrid;1;1;0;0;1;0.5773502691896258; strickly speaking, i'm not allowed to do magic. 
hagrid;1;1;1;0;1;0.5; ooh, we're a bit behind schedule. 
hagrid;1;1;1;0;1;0.5; best be off. 
hagrid;1;1;1;0;1;0.5; unless you'd rather stay, of course. 
hagrid;1;1;0;1;1;0.5; essential bit of equipment, harry. 
hagrid;1;1;0;0;1;0.5773502691896258; they don't mean a penguin, do they? 
hagrid;1;1;1;0;1;0.5; crikey. i'd love a dragon. 
hagrid;0;1;1;0;1;0.5773502691896258; vastly misunderstood beasts, harry. 
hagrid;1;1;1;0;1;0.5; vastly misunderstood. 
hagrid;1;1;1;0;1;0.5; if you know where to go. 
hagrid;1;1;0;0;1;0.5773502691896258; no, thanks, tom. 
hagrid;1;1;0;0;1;0.5773502691896258; i'm on official hogwarts business. 
hagrid;1;1;1;0;1;0.5; just helping young harry here buy his school supplies. 
hagrid;0;0;0;1;1;0.7071067811865475; hello, professor. i didn't see you there. 
hagrid;1;1;1;1;1;0.4472135954999579; harry, this is professor quirrell.  
hagrid;1;1;0;0;1;0.5773502691896258; he will be your defense against the dark arts teacher at hogwarts 
hagrid;1;1;0;0;1;0.5773502691896258; yes, well, must be going now. 
hagrid;1;1;1;0;1;0.5; lots to buy. 
hagrid;1;1;0;0;1;0.5773502691896258; see, harry? you're famous. 
hagrid;1;1;1;1;1;0.4472135954999579; i'm not sure i'm exactly the right person to tell you that, harry. 
hagrid;1;1;1;0;1;0.5; welcome, harry, to diagon alley. 
hagrid;1;1;0;0;1;0.5773502691896258; here's where you'll get your quills and your ink. 
hagrid;1;1;0;1;1;0.5; and over there, all your bits and bobs for doing your wizardry. 
hagrid;1;1;1;0;1;0.5; well there's your money, harry. 
hagrid;0;1;0;0;1;0.7071067811865475; gringotts, the wizard bank. 
hagrid;1;1;0;0;1;0.5773502691896258; ain't no safer place, not one. 
hagrid;1;1;0;0;1;0.5773502691896258; except perhaps hogwarts. 
hagrid;1;1;1;0;1;0.5; they're goblins, harry. 
hagrid;0;1;0;0;1;0.7071067811865475; clever as they come goblins but not the most friendly of beasts. 
hagrid;1;1;0;0;1;0.5773502691896258; best stay close. 
hagrid;1;1;1;0;1;0.5; mr. harry potter wishes to make a withdrawal. 
hagrid;1;1;1;1;1;0.4472135954999579; oh, wait a minute. 
hagrid;1;1;0;0;1;0.5773502691896258; got it here somewhere. 
hagrid;1;1;0;0;1;0.5773502691896258; ha! here's the little devil. 
hagrid;1;1;0;0;1;0.5773502691896258; oh, and there's something else as well. 
hagrid;1;1;1;1;1;0.4472135954999579; professor dumbledore gave me this. 
hagrid;1;1;0;0;1;0.5773502691896258; it's about you-know-what in vault you-know-which. 
hagrid;1;1;0;1;1;0.5; didn't think your mum and dad will leave you with nothing, now did ya? 
hagrid;1;1;1;0;1;0.5; can't tell you, harry. 
hagrid;1;1;1;0;1;0.5; hogwarts business. very secret. 
hagrid;1;1;1;1;1;0.4472135954999579; best not to mention this to anyone, harry. 
hagrid;1;1;0;0;1;0.5773502691896258; a wand? well, you'll want ollivanders. 
hagrid;1;1;0;0;1;0.5773502691896258; there ain't no place better. 
hagrid;1;1;0;0;1;0.5773502691896258; why don't you run along there and wait. 
hagrid;1;0;1;0;1;0.5773502691896258;  i just got one more thing i gotta do. 
hagrid;1;0;1;0;1;0.5773502691896258;  won't be long. 
hagrid;1;1;1;1;1;0.4472135954999579; harry! harry! 
hagrid;1;1;1;0;1;0.5; happy birthday. 
hagrid;1;1;1;0;1;0.5; you all right, harry? 
hagrid;0;1;1;0;1;0.5773502691896258; you seem very quiet. 
hagrid;1;1;1;0;1;0.5; first, and understand this harry because it's very important: 
hagrid;1;1;1;0;1;0.5; not all wizards are good. 
hagrid;1;1;1;0;1;0.5; some of them go bad. 
hagrid;1;1;0;0;1;0.5773502691896258; a few years ago there was a one wizard who went as bad as he can go. 
hagrid;1;1;0;0;1;0.5773502691896258;  his name was v... 
hagrid;1;1;0;0;1;0.5773502691896258; his name was v... 
hagrid;1;0;1;0;1;0.5773502691896258; no, i can't spell it. 
hagrid;1;1;0;0;1;0.5773502691896258; all right, voldemort. 
hagrid;1;1;1;0;1;0.5; it was dark times, harry. dark times. 
hagrid;1;1;0;0;1;0.5773502691896258; voldemort started to gather some followers. 
hagrid;1;1;0;1;1;0.5; brought them over to the dark side. 
hagrid;1;1;0;0;1;0.5773502691896258; anyone that stood up to him ended up dead. 
hagrid;1;1;0;0;1;0.5773502691896258; your parents fought against him. 
hagrid;0;1;1;0;1;0.5773502691896258; but nobody lived once he decided to kill them. 
hagrid;1;1;0;0;1;0.5773502691896258; nobody, not one. 
hagrid;1;1;0;0;1;0.5773502691896258; except you. 
hagrid;1;1;1;0;1;0.5; yes. that ain't no ordinary cut on your forehead, harry. 
hagrid;0;0;1;0;1;0.7071067811865475; a mark like that only comes from being touched by a curse, and an evil curse at that. 
hagrid;1;1;1;0;1;0.5; well, some say he died. 
hagrid;1;1;0;0;1;0.5773502691896258; codswallop, in my opinion. 
hagrid;1;1;0;1;1;0.5; nope, i reckon he's out there still too tired to carry on. 
hagrid;1;1;1;0;1;0.5; but one thing's absolutely certain.  
hagrid;1;1;0;0;1;0.5773502691896258; something about you stumped him that night. 
hagrid;1;1;0;0;1;0.5773502691896258; that's why you're famous. 
hagrid;0;1;0;0;1;0.7071067811865475; that's why everybody knows your name. 
hagrid;1;1;1;0;1;0.5; you're the boy who lived. 
hagrid;1;0;0;0;1;0.7071067811865475; what are you looking at? 
hagrid;1;1;0;0;1;0.5773502691896258; blimey, is that the time? 
hagrid;0;1;1;0;1;0.5773502691896258; sorry, harry, i'm gonna have to leave you. 
hagrid;1;1;0;0;1;0.5773502691896258; dumbledore will be wanting his... 
hagrid;1;1;0;0;1;0.5773502691896258; well, he'll be wanting to see me. 
hagrid;1;0;0;0;1;0.7071067811865475; now, uh, your train leaves in 10 minutes. 
hagrid;1;1;0;0;1;0.5773502691896258; here's your ticket.  
hagrid;0;1;0;1;1;0.5773502691896258; stick to it, harry that's very important.  
hagrid;1;1;0;1;1;0.5; stick to your ticket. 
hagrid;1;1;0;0;1;0.5773502691896258; right, then. 
hagrid;1;1;0;0;1;0.5773502691896258; first years, this way, please! 
hagrid;1;1;1;1;1;0.4472135954999579; come on, now, first years, don't be shy. 
hagrid;1;1;1;0;1;0.5; come on now, hurry up. 
hagrid;1;1;1;1;1;0.4472135954999579; hello, harry. 
hagrid;1;0;0;0;1;0.7071067811865475; right, then. this way to the boats. 
hagrid;1;1;0;1;1;0.5; come on, now, follow me. 
hagrid;1;1;0;0;1;0.5773502691896258; well done! 
hagrid;1;1;1;0;1;0.5; what's going on with harry's broomstick? 
hagrid;1;1;1;0;1;0.5; go go go! 
hagrid;1;0;0;1;1;0.5773502691896258; looks like he's gonna be sick. 
hagrid;1;1;0;0;1;0.5773502691896258; yes! 
hagrid;1;1;0;0;1;0.5773502691896258; nonsense.  
hagrid;1;1;1;0;1;0.5; why would snape put a curse on harry's broom? 
hagrid;1;1;0;0;1;0.5773502691896258; who told you 'bout fluffy? 
hagrid;1;1;1;0;1;0.5;  well, of course he's got a name.  
hagrid;1;1;1;0;1;0.5; he's mine.  
hagrid;1;1;1;0;1;0.5; i bought him off an irish feller i met down at the pub last year.  
hagrid;0;1;0;0;1;0.7071067811865475; then i lent him to dumbledore to guard the 
hagrid;1;1;0;0;1;0.5773502691896258; shouldn'ta said that.  no more questions! 
hagrid;1;1;0;0;1;0.5773502691896258; don't ask any more questions.  
hagrid;1;1;1;0;1;0.5; that's top secret, that is. 
hagrid;1;1;0;0;1;0.5773502691896258; codswallop.  
hagrid;1;1;0;0;1;0.5773502691896258; professor snape is a hogwarts teacher. 
hagrid;0;1;1;0;1;0.5773502691896258; now, you listen to me, all three of you.  
hagrid;1;1;1;0;1;0.5; you're meddlin' in things that ought not to be meddled in.  
hagrid;1;1;1;1;1;0.4472135954999579; it's dangerous. 
hagrid;1;1;1;0;1;0.5; what that dog is guarding is strictly between professor dumbledore and nicholas flamel. 
hagrid;1;1;1;0;1;0.5; i shouldn't have said that.  
hagrid;0;1;0;0;1;0.7071067811865475; i should not have said that.  
hagrid;0;1;0;0;1;0.7071067811865475; i should not have said that.  
hagrid;1;1;0;1;1;0.5; oh, hello. sorry, don't wish to be rude, but i'm in no fit state to entertain today.  
hagrid;1;1;0;0;1;0.5773502691896258; oh. 
hagrid;1;1;1;0;1;0.5; snape? blimey, harry, you're not still on about him, are you? 
hagrid;1;1;0;0;1;0.5773502691896258; snape is one of the teachers protecting the stone!  
hagrid;1;1;0;0;1;0.5773502691896258; he's not about to steal it! 
hagrid;0;1;1;0;1;0.5773502691896258; you heard. right.  
hagrid;1;1;1;1;1;0.4472135954999579; come on, now, i'm a bit preoccupied today. 
hagrid;1;1;0;0;1;0.5773502691896258; that's right.  
hagrid;1;1;0;0;1;0.5773502691896258; waste of bloody time, if you ask me. 
hagrid;1;1;0;0;1;0.5773502691896258; ain't no one gonna get past fluffy.  
hagrid;1;1;0;0;1;0.5773502691896258; hehe, not a soul knows how.  
hagrid;1;1;0;0;1;0.5773502691896258; except for me and dumbledore.  
hagrid;1;1;1;0;1;0.5; i shouldn't have told you that.  
hagrid;1;1;1;0;1;0.5; i shouldn't have told you that.  
hagrid;1;1;1;1;1;0.4472135954999579; oh! ooh! ooh! ooh! ooh!  
hagrid;1;1;0;1;1;0.5; that? it's a ... its um... 
hagrid;0;1;1;0;1;0.5773502691896258; i won it. off a stranger i met down at a pub.  
hagrid;1;1;0;0;1;0.5773502691896258; seemed quite glad to be rid off it, as a matter of fact. 
hagrid;1;1;1;1;1;0.4472135954999579; isn't he beautiful? oh. bless him, look.  
hagrid;1;1;1;0;1;0.5; he knows his mummy. hehe.  
hagrid;1;1;0;0;1;0.5773502691896258; hallo, norbert. 
hagrid;0;1;0;0;1;0.7071067811865475; yeah, well, he's got to have a name, doesn't he? 
hagrid;1;1;0;0;1;0.5773502691896258; don't you, norbert? dededede. 
hagrid;1;1;1;1;1;0.4472135954999579; ohh! oooh, ooh, ooh, well... 
hagrid;1;1;1;0;1;0.5; he'll have to be trained up a bit, of course.  
hagrid;1;1;1;0;1;0.5; who's that? 
hagrid;1;1;1;0;1;0.5; oh, dear. 
hagrid;1;1;0;0;1;0.5773502691896258; norbert's gone. 
