Character;EXT;NEU;AGR;CON;OPN;Sentence
hagrid;1;1;0;0;1; it's an outrage! 
hagrid;1;1;1;0;1; it's a scandal! 
hagrid;1;1;0;0;1; oh, and i suppose a great muggle like yourself's going to stop him, are you? 
hagrid;1;1;0;0;1; non-magic folk. 
hagrid;0;1;1;0;1; this boy's had his name down ever since he were born. 
hagrid;0;1;1;0;1; he's going to the finest school of witchcraft and wizardry in the world and... 
hagrid;1;1;0;0;1; he'll be under the finest headmaster that hogwarts has ever seen, albus dumbledore. 
hagrid;1;1;0;0;1; never insult albus dumbledore in front of me. 
hagrid;1;1;1;1;1; oh, um, i'd appreciate it if you didn't tell anyone at hogwarts about that. 
hagrid;1;1;0;0;1; strickly speaking, i'm not allowed to do magic. 
hagrid;1;1;1;0;1; ooh, we're a bit behind schedule. 
hagrid;1;1;1;0;1; best be off. 
hagrid;1;1;1;0;1; unless you'd rather stay, of course. 
hagrid;1;1;0;1;1; essential bit of equipment, harry. 
hagrid;1;1;0;0;1; they don't mean a penguin, do they? 
hagrid;1;1;1;0;1; crikey. i'd love a dragon. 
hagrid;0;1;1;0;1; vastly misunderstood beasts, harry. 
hagrid;1;1;1;0;1; vastly misunderstood. 
hagrid;1;1;1;0;1; if you know where to go. 
hagrid;1;1;0;0;1; no, thanks, tom. 
hagrid;1;1;0;0;1; i'm on official hogwarts business. 
hagrid;1;1;1;0;1; just helping young harry here buy his school supplies. 
hagrid;0;0;0;1;1; hello, professor. i didn't see you there. 
hagrid;1;1;1;1;1; harry, this is professor quirrell.  
hagrid;1;1;0;0;1; he will be your defense against the dark arts teacher at hogwarts 
hagrid;1;1;0;0;1; yes, well, must be going now. 
hagrid;1;1;1;0;1; lots to buy. 
hagrid;1;1;0;0;1; see, harry? you're famous. 
hagrid;1;1;1;1;1; i'm not sure i'm exactly the right person to tell you that, harry. 
hagrid;1;1;1;0;1; welcome, harry, to diagon alley. 
hagrid;1;1;0;0;1; here's where you'll get your quills and your ink. 
hagrid;1;1;0;1;1; and over there, all your bits and bobs for doing your wizardry. 
hagrid;1;1;1;0;1; well there's your money, harry. 
hagrid;0;1;0;0;1; gringotts, the wizard bank. 
hagrid;1;1;0;0;1; ain't no safer place, not one. 
hagrid;1;1;0;0;1; except perhaps hogwarts. 
hagrid;1;1;1;0;1; they're goblins, harry. 
hagrid;0;1;0;0;1; clever as they come goblins but not the most friendly of beasts. 
hagrid;1;1;0;0;1; best stay close. 
hagrid;1;1;1;0;1; mr. harry potter wishes to make a withdrawal. 
hagrid;1;1;1;1;1; oh, wait a minute. 
hagrid;1;1;0;0;1; got it here somewhere. 
hagrid;1;1;0;0;1; ha! here's the little devil. 
hagrid;1;1;0;0;1; oh, and there's something else as well. 
hagrid;1;1;1;1;1; professor dumbledore gave me this. 
hagrid;1;1;0;0;1; it's about you-know-what in vault you-know-which. 
hagrid;1;1;0;1;1; didn't think your mum and dad will leave you with nothing, now did ya? 
hagrid;1;1;1;0;1; can't tell you, harry. 
hagrid;1;1;1;0;1; hogwarts business. very secret. 
hagrid;1;1;1;1;1; best not to mention this to anyone, harry. 
hagrid;1;1;0;0;1; a wand? well, you'll want ollivanders. 
hagrid;1;1;0;0;1; there ain't no place better. 
hagrid;1;1;0;0;1; why don't you run along there and wait. 
hagrid;1;0;1;0;1;  i just got one more thing i gotta do. 
hagrid;1;0;1;0;1;  won't be long. 
hagrid;1;1;1;1;1; harry! harry! 
hagrid;1;1;1;0;1; happy birthday. 
hagrid;1;1;1;0;1; you all right, harry? 
hagrid;0;1;1;0;1; you seem very quiet. 
hagrid;1;1;1;0;1; first, and understand this harry because it's very important: 
hagrid;1;1;1;0;1; not all wizards are good. 
hagrid;1;1;1;0;1; some of them go bad. 
hagrid;1;1;0;0;1; a few years ago there was a one wizard who went as bad as he can go. 
hagrid;1;1;0;0;1;  his name was v... 
hagrid;1;1;0;0;1; his name was v... 
hagrid;1;0;1;0;1; no, i can't spell it. 
hagrid;1;1;0;0;1; all right, voldemort. 
hagrid;1;1;1;0;1; it was dark times, harry. dark times. 
hagrid;1;1;0;0;1; voldemort started to gather some followers. 
hagrid;1;1;0;1;1; brought them over to the dark side. 
hagrid;1;1;0;0;1; anyone that stood up to him ended up dead. 
hagrid;1;1;0;0;1; your parents fought against him. 
hagrid;0;1;1;0;1; but nobody lived once he decided to kill them. 
hagrid;1;1;0;0;1; nobody, not one. 
hagrid;1;1;0;0;1; except you. 
hagrid;1;1;1;0;1; yes. that ain't no ordinary cut on your forehead, harry. 
hagrid;0;0;1;0;1; a mark like that only comes from being touched by a curse, and an evil curse at that. 
hagrid;1;1;1;0;1; well, some say he died. 
hagrid;1;1;0;0;1; codswallop, in my opinion. 
hagrid;1;1;0;1;1; nope, i reckon he's out there still too tired to carry on. 
hagrid;1;1;1;0;1; but one thing's absolutely certain.  
hagrid;1;1;0;0;1; something about you stumped him that night. 
hagrid;1;1;0;0;1; that's why you're famous. 
hagrid;0;1;0;0;1; that's why everybody knows your name. 
hagrid;1;1;1;0;1; you're the boy who lived. 
hagrid;1;0;0;0;1; what are you looking at? 
hagrid;1;1;0;0;1; blimey, is that the time? 
hagrid;0;1;1;0;1; sorry, harry, i'm gonna have to leave you. 
hagrid;1;1;0;0;1; dumbledore will be wanting his... 
hagrid;1;1;0;0;1; well, he'll be wanting to see me. 
hagrid;1;0;0;0;1; now, uh, your train leaves in 10 minutes. 
hagrid;1;1;0;0;1; here's your ticket.  
hagrid;0;1;0;1;1; stick to it, harry that's very important.  
hagrid;1;1;0;1;1; stick to your ticket. 
hagrid;1;1;0;0;1; right, then. 
hagrid;1;1;0;0;1; first years, this way, please! 
hagrid;1;1;1;1;1; come on, now, first years, don't be shy. 
hagrid;1;1;1;0;1; come on now, hurry up. 
hagrid;1;1;1;1;1; hello, harry. 
hagrid;1;0;0;0;1; right, then. this way to the boats. 
hagrid;1;1;0;1;1; come on, now, follow me. 
hagrid;1;1;0;0;1; well done! 
hagrid;1;1;1;0;1; what's going on with harry's broomstick? 
hagrid;1;1;1;0;1; go go go! 
hagrid;1;0;0;1;1; looks like he's gonna be sick. 
hagrid;1;1;0;0;1; yes! 
hagrid;1;1;0;0;1; nonsense.  
hagrid;1;1;1;0;1; why would snape put a curse on harry's broom? 
hagrid;1;1;0;0;1; who told you 'bout fluffy? 
hagrid;1;1;1;0;1;  well, of course he's got a name.  
hagrid;1;1;1;0;1; he's mine.  
hagrid;1;1;1;0;1; i bought him off an irish feller i met down at the pub last year.  
hagrid;0;1;0;0;1; then i lent him to dumbledore to guard the 
hagrid;1;1;0;0;1; shouldn'ta said that.  no more questions! 
hagrid;1;1;0;0;1; don't ask any more questions.  
hagrid;1;1;1;0;1; that's top secret, that is. 
hagrid;1;1;0;0;1; codswallop.  
hagrid;1;1;0;0;1; professor snape is a hogwarts teacher. 
hagrid;0;1;1;0;1; now, you listen to me, all three of you.  
hagrid;1;1;1;0;1; you're meddlin' in things that ought not to be meddled in.  
hagrid;1;1;1;1;1; it's dangerous. 
hagrid;1;1;1;0;1; what that dog is guarding is strictly between professor dumbledore and nicholas flamel. 
hagrid;1;1;1;0;1; i shouldn't have said that.  
hagrid;0;1;0;0;1; i should not have said that.  
hagrid;0;1;0;0;1; i should not have said that.  
hagrid;1;1;0;1;1; oh, hello. sorry, don't wish to be rude, but i'm in no fit state to entertain today.  
hagrid;1;1;0;0;1; oh. 
hagrid;1;1;1;0;1; snape? blimey, harry, you're not still on about him, are you? 
hagrid;1;1;0;0;1; snape is one of the teachers protecting the stone!  
hagrid;1;1;0;0;1; he's not about to steal it! 
hagrid;0;1;1;0;1; you heard. right.  
hagrid;1;1;1;1;1; come on, now, i'm a bit preoccupied today. 
hagrid;1;1;0;0;1; that's right.  
hagrid;1;1;0;0;1; waste of bloody time, if you ask me. 
hagrid;1;1;0;0;1; ain't no one gonna get past fluffy.  
hagrid;1;1;0;0;1; hehe, not a soul knows how.  
hagrid;1;1;0;0;1; except for me and dumbledore.  
hagrid;1;1;1;0;1; i shouldn't have told you that.  
hagrid;1;1;1;0;1; i shouldn't have told you that.  
hagrid;1;1;1;1;1; oh! ooh! ooh! ooh! ooh!  
hagrid;1;1;0;1;1; that? it's a ... its um... 
hagrid;0;1;1;0;1; i won it. off a stranger i met down at a pub.  
hagrid;1;1;0;0;1; seemed quite glad to be rid off it, as a matter of fact. 
hagrid;1;1;1;1;1; isn't he beautiful? oh. bless him, look.  
hagrid;1;1;1;0;1; he knows his mummy. hehe.  
hagrid;1;1;0;0;1; hallo, norbert. 
hagrid;0;1;0;0;1; yeah, well, he's got to have a name, doesn't he? 
hagrid;1;1;0;0;1; don't you, norbert? dededede. 
hagrid;1;1;1;1;1; ohh! oooh, ooh, ooh, well... 
hagrid;1;1;1;0;1; he'll have to be trained up a bit, of course.  
hagrid;1;1;1;0;1; who's that? 
hagrid;1;1;1;0;1; oh, dear. 
hagrid;1;1;0;0;1; norbert's gone. 
hagrid;1;1;1;0;1; dumbledore sent him off to romania to live in a colony. 
hagrid;1;1;0;0;1; yeah, but what if he don't like romania?  
hagrid;1;1;0;0;1; what if the other dragons are mean to him? 
hagrid;1;1;0;1;1; he's only a baby, after all. 
hagrid;1;1;1;0;1; right. let's go. 
hagrid;1;1;1;0;1; what we're here for.  
hagrid;1;0;0;0;1; see that? that's unicorn's blood, that is.  
hagrid;0;1;0;0;1; i found one dead a few weeks ago.  
hagrid;1;0;0;0;1; now, this one's been injured bad by something.  
hagrid;1;1;0;0;1; so, it's our job to find the poor beast.  
hagrid;1;1;1;0;1; ron, hermione, you'll come with me. 
hagrid;1;1;1;0;1; and harry you'll go with malfoy.  
hagrid;1;1;0;1;1; fine. just so you know, he's a bloody coward. } 
hagrid;1;1;1;1;1; hello there, firenze.  
hagrid;1;0;0;0;1; i see you've met our young mr. potter.  
hagrid;1;1;1;1;1; you all right there, harry?  
hagrid;1;1;0;0;1; i don't know.  
hagrid;1;0;1;0;1; i never saw his face.  
hagrid;0;0;0;0;1; he kept his hood up. 
hagrid;1;1;1;0;1; well, he wanted to know what sort of creatures i looked after.  
hagrid;0;1;0;0;1;" i told him. i said, ""after fluffy, a dragon's gonna be no problem."" "
hagrid;1;1;1;0;1;  well, of course he was interested in fluffy! 
hagrid;0;1;1;0;1;  how often do you come across a three headed dog, even if you're in the trade?  
hagrid;1;1;1;0;1;" but i told him. i said, ""the trick with any beast is to know how to calm him. "
hagrid;1;0;1;0;1;"  take fluffy, for example, just play him a bit of music and he falls straight to sleep."" "
hagrid;1;1;1;0;1;   i shouldn't have told you that. 
hagrid;1;1;1;0;1;  where you going?! wait! 
hagrid;1;1;0;0;1; yes! 
hagrid;0;1;0;0;1; come on now, hurry up. you'll be late.  
hagrid;1;1;0;0;1; train's leaving.  
hagrid;1;1;1;0;1; go on. go on. come on. hurry up. 
hagrid;0;1;0;0;1; thought you were leaving without saying good-bye, didja?  
hagrid;1;1;0;0;1; this is for you. 
hagrid;1;1;1;0;1; oh. go on...on with you.  
hagrid;0;1;0;1;1; oh, listen, harry, if that dolt of a cousin of yours, dudley, gives you any grief, you could always, um, threaten him with a nice pair of ears to go with that tail of his. 
hagrid;0;1;1;0;1; i do. but your cousin don't, do he? eh? off you go. 
hagrid;1;1;1;0;1;  harry? 
hagrid;1;1;1;0;1; what do you think you're doing down here? come on. 
hagrid;1;1;0;1;1; you're a mess, harry.  
hagrid;1;1;1;0;1; skulking around knockturn alley?  
hagrid;1;1;1;0;1; dodgy place. 
hagrid;0;0;0;0;1; don't want no one to see you there. 
hagrid;1;1;0;0;1; people will think you're up to no good. 
hagrid;1;1;0;0;1; me? i was...  
hagrid;1;1;0;0;1; i was looking for flesh-eating slug repellent. 
hagrid;1;1;0;0;1; they're ruining all the school cabbages. 
hagrid;1;1;1;1;1; hello, hermione. 
hagrid;1;0;0;0;1; you'll be all right now then, harry? 
hagrid;1;0;0;0;1; right. i'll leave you to it. 
hagrid;1;1;1;0;1; this calls for a specialist's equipment. 
hagrid;0;1;1;0;1; nothing to do but wait till it stops, i'm afraid. 
hagrid;1;1;1;0;1; okay. 
hagrid;1;1;0;0;1; better out than in. 
hagrid;1;1;1;0;1; who was ron trying to curse, anyway? 
hagrid;1;1;1;0;1; he did not. 
hagrid;1;0;1;0;1; see, the thing is, harry, there are some wizards, like the malfoy family...who think they're better than everyone else because they're pure-blood. 
hagrid;1;1;1;0;1; and it's codswallop to boot. 
hagrid;0;1;1;0;1; dirty blood. 
hagrid;1;1;0;0;1; why, there isn't a wizard alive today that's not half-blood or less. 
hagrid;1;0;1;0;1; more to the point, they've yet to think of a spell that our hermione can't do. 
hagrid;1;1;0;0;1; come here. 
hagrid;1;1;1;0;1; don't you think on it, hermione. 
hagrid;1;1;1;0;1; don't you think on it for one minute. 
hagrid;1;1;1;0;1; blimey! harry's got himself a rogue bludger. 
hagrid;1;1;1;0;1; that's been tampered with, that has. 
hagrid;0;1;0;1;1; broken? there's no bones left. 
hagrid;1;1;0;0;1; professor dumbledore, sir! 
hagrid;1;1;0;0;1; wait! listen! 
hagrid;1;1;0;1;1; professor dumbledore, sir, it wasn't harry. 
hagrid;1;1;0;0;1; i'd be prepared to swear it in front of the ministry of magic. 
hagrid;1;1;1;0;1; of course you don't. 
hagrid;1;1;0;1;1; ohh! oww! right. well, i'll... 
hagrid;1;1;1;0;1; i'll just wait outside, then. 
hagrid;1;1;1;0;1; let's get you out of there. 
hagrid;1;1;1;0;1; you can't. you don't understand. 
hagrid;1;1;0;0;1; it wasn't him. 
hagrid;1;1;0;1;1; aragog never killed no one. never. 
hagrid;1;1;0;0;1; no! 
hagrid;1;1;0;0;1; no! 
hagrid;1;1;0;0;1; aragog! aragog! 
hagrid;1;1;0;0;1; mad and hairy? you wouldn't be talking about me, now, would you? 
hagrid;1;1;0;0;1; it's flesh-eating slug repellent. 
hagrid;1;1;0;0;1; for the mandrakes, you know. 
hagrid;0;1;1;0;1; now, according to professor sprout, they've still got a bit of growing to do. 
hagrid;1;1;0;0;1; but once their acne's cleared up, we'll chop them up and stew them. and then we'll get those people down at the hospital un-petrified. 
hagrid;1;1;1;1;1; in the meantime, though, you three had best be looking after yourselves. 
hagrid;1;1;0;0;1; all right? 
hagrid;1;1;0;1;1; hello, neville. 
hagrid;1;1;1;0;1; who's there? 
hagrid;1;1;0;1;1; hello? hello? 
hagrid;1;1;0;1;1; nothing. i was expecting... it doesn't matter. come on in. 
hagrid;0;1;1;0;1; i just made a pot of tea. 
hagrid;1;1;1;1;1; i'm fine. i'm all right. 
hagrid;1;1;0;1;1; oh yeah. i heard about that, all right. 
hagrid;1;1;0;0;1; what you had to understand about that is... 
hagrid;0;1;0;0;1; quick, under the cloak. 
hagrid;1;1;0;0;1; don't say a word. 
hagrid;0;1;1;0;1; be quiet, both of you. 
hagrid;1;1;0;0;1; professor dumbledore, sir. 
hagrid;1;1;1;0;1; of course. come in. come in. 
hagrid;1;1;1;0;1; but i never... 
hagrid;1;1;0;1;1; you know i never, professor. 
hagrid;1;1;1;0;1; take me? take me where? 
hagrid;1;1;0;1;1; not azkaban prison. 
hagrid;1;1;1;0;1; what are you doing here? 
hagrid;1;1;1;0;1; get out of my house! 
hagrid;1;1;1;0;1; you can't take professor dumbledore away. 
hagrid;1;1;0;0;1; take him away and the muggle-borns won't stand a chance. 
hagrid;1;1;1;0;1; you mark my words, there'll be killings next! 
hagrid;1;1;1;0;1; well? if... 
hagrid;1;1;0;1;1; if anybody was looking for some stuff then all they'd have to do would be to follow the spiders. 
hagrid;1;1;0;0;1; yep. that would lead them right. 
hagrid;1;1;0;0;1; that's all i have to say. 
hagrid;1;1;1;0;1; and someone will need to feed fang while i'm away. 
hagrid;1;1;1;0;1; sorry i'm late. 
hagrid;1;1;1;0;1; the owl that delivered my release papers got all lost and confused. 
hagrid;1;1;0;0;1; some ruddy bird called errol. 
hagrid;0;1;1;1;1; and i'd just like to say that if it hadn't been for you, harry and ron and hermione, of course i would still be you-know-where so i'd just like to say thanks. 
hagrid;1;0;0;1;1; that's it. come on, now. come closer. 
hagrid;1;1;0;0;1; less talking, if you don't mind. 
hagrid;0;1;1;0;1; i got a real treat for you today. 
hagrid;1;1;0;1;1; a great lesson. so follow me. 
hagrid;1;1;0;0;1; right, you lot. less chattering. 
hagrid;1;1;0;1;1; form a group over there. 
hagrid;1;1;0;0;1; and open your books to page 49. 
hagrid;1;1;1;0;1; just stroke the spine, of course. 
hagrid;1;1;0;0;1; goodness me. 
hagrid;1;1;0;0;1; that, ron, is a hippogriff. 
hagrid;1;1;1;0;1; first thing you wanna know is they're very proud creatures. 
hagrid;0;1;0;0;1; very easily offended. 
